Vernier Format 2
Sin título.cmbl 8/05/2025 11:56:06 .
Último
Tiempo	Posición	Velocidad 1	Aceleración 1	Angulo	Velocidad 2	Aceleración 2
2.15	0.557375	0.167021944444	0.00232901234568	3.17649923863	1.91016590357	0.360916851493
2.2	0.5657785	0.166164444444	-0.037687654321	3.26376570123	1.91016590357	-0.134670466975
2.25	0.574182	0.162258055556	-0.060924845679	3.36848545635	1.89077335633	-0.447105950357
2.3	0.582071	0.157113055556	-0.0426632716049	3.45575191895	1.82289944097	0.043094549432
2.35	0.589274	0.161019444444	-0.0807214506173	3.54301838155	1.89077335633	0.678739153553
2.4	0.5987065	0.154921666667	-0.213581018519	3.64773813667	1.91986217719	0.840343713923
2.45	0.6055665	0.135103888889	-0.266036728395	3.73500459927	1.95864727168	1.19587374674
2.5	0.6117405	0.122050833333	-0.202518209877	3.83972435439	2.0556100079	1.26590238956
2.55	0.6174	0.116238888889	-0.150697685185	3.94444410951	2.09439510239	1.26590238956
2.6	0.623574	0.108426111111	-0.136617746914	4.04916386463	2.1428764705	1.96080199915
2.65	0.6278615	0.105758333333	-0.198707098765	4.15388361975	2.27862430121	2.8711743559
2.7	0.63455	0.094325	-0.366237191358	4.27605666739	2.45315722641	3.19438347664
2.75	0.6381515	0.0666944444444	-0.489039660494	4.39822971503	2.63738642524	2.3594265814
2.8	0.641067	0.0399213888889	-0.503648919753	4.53785605519	2.80222307681	-0.721833702985
2.85	0.642096	0.0141011111111	-0.461091512346	4.69493568786	2.63738642524	-4.96664682203
2.9	0.6422675	-0.00724111111111	-0.3901625	4.8171087355	2.17196529137	-6.60962651913
2.95	0.641067	-0.0227713888889	-0.346969907407	4.9043751981	1.82289944097	-5.11209092637
3	0.640381	-0.0427797222222	-0.288691666667	4.9916416607	1.62897396853	-2.54796523516
3.05	0.6364365	-0.0556422222222	-0.175046450617	5.06145483078	1.59018887404	-0.199312291122
3.1	0.6340355	-0.0555469444444	-0.148209876543	5.14872129338	1.62897396853	1.5136960488
3.15	0.631463	-0.0647888888889	-0.216915740741	5.21853446346	1.77441807286	2.2570770265
3.2	0.628033	-0.0813672222222	-0.222738271605	5.32325421858	1.95864727168	0.996561455614
3.25	0.622888	-0.0914666666667	-0.157896450617	5.4279739737	1.90046962995	-0.786475527133
3.3	0.618429	-0.0933722222222	-0.159325617284	5.5152404363	1.79381062011	-1.06120327976
3.35	0.61397	-0.102995277778	-0.24179382716	5.6025068989	1.75502552562	-0.436332312999
3.4	0.6083105	-0.117096388889	-0.323044598765	5.6897733615	1.75502552562	0.258567296592
3.45	0.6028225	-0.14063	-0.289485648148	5.7770398241	1.78411434648	0.770315071096
3.5	0.5939045	-0.155588611111	-0.0836327160494	5.8643062867	1.87138080908	0.48481368111
3.55	0.5860155	-0.147585277778	0.0825740740741	5.96902604182	1.87138080908	-0.490200499788
3.6	0.5788125	-0.134246388889	0.0102688271605	6.05629250442	1.78411434648	-0.818796439207
3.65	0.5736675	-0.139486666667	-0.187750154321	6.14355896702	1.75502552562	-0.517134593183
3.7	0.56595	-0.163973055556	-0.193413888889	6.23082542962	1.74532925199	-0.414785038283
3.75	0.5561745	-0.169880277778	0.00973950617284	6.31809189222	1.73563297837	-0.775701889776
3.8	0.548114	-0.159113888889	0.163030864198	6.40535835482	1.69684788388	-1.70223470256
3.85	0.5403965	-0.147585277778	0.200983179012	6.49262481742	1.56110005317	-2.47254977366
3.9	0.533365	-0.136151944444	0.16165462963	6.5624379875	1.40595967522	-2.28939793857
3.95	0.5270195	-0.130149444444	0.0855382716049	6.63225115758	1.27990811813	-1.00194827429
4	0.5205025	-0.128053333333	0.0157737654321	6.68461103514	1.27990811813	0.781088708454
4.05	0.5143285	-0.129006111111	-0.0405459876543	6.75442420522	1.3962634016	1.80997107614
4.1	0.5078115	-0.13377	-0.0635714506173	6.8242373753	1.52231495868	1.66452697181
4.15	0.50078	-0.136628333333	-0.0557375	6.9115038379	1.57079632679	1.24435511485
4.2	0.4940915	-0.138248055556	-0.0468978395062	6.98131700798	1.60958142128	1.4113464939
4.25	0.487403	-0.145393888889	0.0430867283951	7.06858347058	1.71624043113	1.52985650483
4.3	0.478828	-0.138915	0.221997222222	7.15584993318	1.77441807286	1.4113464939
4.35	0.4728255	-0.119097222222	0.339083024691	7.24311639578	1.87138080908	1.08813737316
4.4	0.4673375	-0.102804722222	0.407365432099	7.3478361509	1.89077335633	0.721833702985
4.45	0.4621925	-0.0800333333333	0.476071296296	7.4351026135	1.87138080908	1.5136960488
4.5	0.4587625	-0.0489727777778	0.430285030864	7.5223690761	2.0556100079	1.97696245519
4.55	0.458248	-0.0335377777778	0.323732716049	7.64454212374	2.17196529137	0.619484148085
4.6	0.4556755	-0.0231525	0.318280709877	7.74926187885	2.11378764964	-0.808022801849
4.65	0.455161	-0.00200083333333	0.32712037037	7.85398163397	2.0556100079	-1.53524332351
4.7	0.455847	0.0134341666667	0.294831790123	7.95870138909	1.92955845082	-1.40595967522
4.75	0.4570475	0.0218186111111	0.364913888889	8.04596785169	1.84229198822	0.150830923012
4.8	0.457219	0.0444947222222	0.522598611111	8.13323431429	1.93925472444	1.76687652671
4.85	0.4608205	0.0798427777778	0.574207407407	8.23795406941	2.08469882877	2.06315155405
4.9	0.4656225	0.108616666667	0.489939506173	8.34267382453	2.21075038586	0.958853724861
4.95	0.471968	0.130911666667	0.347605092593	8.46484687217	2.21075038586	-0.786475527133
5	0.479171	0.142630833333	0.213475154321	8.56956662729	2.09439510239	-1.80997107614
5.05	0.486374	0.149681388889	0.139476080247	8.67428638241	1.9683435453	-1.65914015313
5.1	0.494263	0.154540555556	0.117403395062	8.76155284501	1.91986217719	-1.20126056542
5.15	0.5019805	0.157398888889	0.161866358025	8.86627260013	1.88107708271	-1.19048692806
5.2	0.5091835	0.173024444444	0.15948441358	8.95353906273	1.78411434648	-0.861890988639
5.25	0.519645	0.181599444444	0.016461882716	9.04080552533	1.76472179924	-0.0377077307534
5.3	0.5283915	0.171881111111	-0.0805097222222	9.12807198793	1.78411434648	0.667965516195
5.35	0.536452	0.166926666667	-0.0571137345679	9.21533845053	1.87138080908	0.678739153553
5.4	0.5448555	0.165878611111	-0.00899845679012	9.32005820565	1.8810770827	0.204699109802
5.45	0.5530875	0.165973888889	0.0433513888889	9.40732466825	1.83259571459	0.700286428269
5.5	0.561148	0.171118888889	0.0728345679012	9.49459113085	1.92955845082	1.52985650483
5.55	0.5702375	0.176263888889	0.0418163580247	9.59931088597	2.04591373428	1.33054421371
5.6	0.5791555	0.174739444444	-0.00190555555555	9.70403064109	2.08469882877	0.657191878837
5.65	0.587216	0.178836388889	-0.105334876543	9.80875039621	2.09439510239	0.172378197728
5.7	0.5976775	0.169975555556	-0.299172222222	9.91347015133	2.09439510239	-0.226246384518
5.75	0.6052235	0.142821388889	-0.375712037037	10.0181899064	2.08469882877	-0.915759175429
5.8	0.6113975	0.124718611111	-0.308435339506	10.1229096616	2.03621746066	-2.17627474631
5.85	0.6174	0.111951388889	-0.232742438272	10.2276294167	1.87138080908	-3.3344407623
5.9	0.622202	0.106425277778	-0.244069907407	10.3148958793	1.62897396853	-3.04355255363
5.95	0.6285475	0.0921336111111	-0.340035802469	10.3847090494	1.49322613782	-1.40057285654
6	0.6319775	0.0677425	-0.35755632716	10.4545222194	1.53201123231	-0.436332312998
6.05	0.6347215	0.0527838888889	-0.302083487654	10.541788682	1.52231495868	-0.759541433738
6.1	0.637294	0.0383016666667	-0.243752314815	10.6116018521	1.43504849608	-0.85650416996
6.15	0.6384945	0.0268683333333	-0.161125308642	10.6814150222	1.40595967522	-0.436332312999
6.2	0.6395235	0.0234383333333	-0.108987191358	10.7512281923	1.3962634016	0.0430945494316
6.25	0.6408955	0.0195319444444	-0.123543518519	10.8210413624	1.40595967522	0.673352334874
6.3	0.641753	0.0112427777778	-0.152973765432	10.8908545324	1.44474476971	1.5891115103
6.35	0.6419245	0.00381111111111	-0.190608487654	10.9606677025	1.57079632679	2.41329476819
6.4	0.642096	-0.005145	-0.276358487654	11.0479341651	1.71624043113	2.68802252082
6.45	0.641753	-0.0212469444444	-0.390638888889	11.1352006277	1.82289944097	3.02200527892
6.5	0.640724	-0.0498302777778	-0.392385648148	11.2224670903	2.04591373428	2.67724888346
6.55	0.636265	-0.0691716666667	-0.234859722222	11.344640138	2.17196529137	0.834956895244
6.6	0.632835	-0.0707913888889	-0.112216049383	11.4493598931	2.11378764964	-0.845730532602
6.65	0.629405	-0.0742213888889	-0.0972362654321	11.5540796482	2.0556100079	-1.9500283618
6.7	0.625632	-0.0803191666667	-0.0998828703704	11.6587994033	1.91016590357	-2.66108842742
6.75	0.6213445	-0.0863216666667	-0.0769632716049	11.7460658659	1.75502552562	-2.58028614724
6.8	0.616714	-0.0876555555556	-0.0620364197531	11.8333323285	1.61927769491	-1.85845244425
6.85	0.612598	-0.0894658333333	-0.0988242283951	11.9031454986	1.57079632679	-1.06659009844
6.9	0.608139	-0.0975644444444	-0.136035493827	11.9904119612	1.54170750593	-0.759541433738
6.95	0.6028225	-0.105853611111	-0.124708024691	12.0602251313	1.47383359057	-0.226246384518
7	0.5973345	-0.110426944444	-0.102582407407	12.1300383014	1.53201123231	0.0215472747157
7.05	0.5918465	-0.115381388889	-0.0997240740741	12.217304764	1.52231495868	-0.409398219603
7.1	0.5856725	-0.118620833333	-0.148262808642	12.287117934	1.44474476971	0.0754154615062
7.15	0.580013	-0.125195	-0.29155	12.3569311041	1.46413731695	1.73994243332
7.2	0.573839	-0.145298611111	-0.463791049383	12.4267442742	1.61927769491	3.37214849305
7.25	0.566293	-0.179789166667	-0.474800925926	12.5140107368	1.87138080908	3.66303670172
7.3	0.5551455	-0.201893611111	-0.30356558642	12.6187304919	2.04591373428	2.68263570214
7.35	0.54537	-0.209039444444	-0.128360339506	12.723450247	2.12348392326	1.73994243332
7.4	0.5342225	-0.212374166667	0.00836327160494	12.8281700022	2.22044665948	0.759541433738
7.45	0.523761	-0.207133888889	0.112957098765	12.9503430498	2.22044665948	-0.436332312999
7.5	0.513471	-0.199988055556	0.184944753086	13.0550628049	2.13318019688	-0.770315071097
7.55	0.503524	-0.187601944444	0.223320524691	13.15978256	2.10409137602	-0.280114571308
7.6	0.494606	-0.174358333333	0.199924537037	13.2645023152	2.10409137602	0.37169048885
7.65	0.486374	-0.165973888889	0.163136728395	13.3692220703	2.13318019688	1.1797132907
7.7	0.478485	-0.164544722222	0.258785030864	13.4739418254	2.23983920673	1.62143242238
7.75	0.469224	-0.148252222222	0.505448611111	13.596114873	2.30771312208	1.64836651577
7.8	0.462707	-0.112713611111	0.71860617284	13.7008346282	2.42406840555	1.16355283466
7.85	0.4573905	-0.0662180555556	0.731945061728	13.8404609683	2.4919423209	-0.48481368111
7.9	0.4567045	-0.0302983333333	0.558063117284	13.962634016	2.33680194295	-1.44366740597
7.95	0.4553325	-0.0135294444444	0.424091975309	14.0673537711	2.27862430121	-1.08275055448
8	0.4549895	0.00705055555556	0.39614382716	14.1895268187	2.23983920673	-0.6410314228
8.05	0.4563615	0.0227713888889	0.453733950617	14.2942465738	2.18166156499	0.404011400925
8.1	0.456876	0.0475436111111	0.598820833333	14.398966329	2.27862430121	1.29283648296
8.15	0.460306	0.0866075	0.662921604938	14.5211393766	2.38528331106	0.808022801849
8.2	0.465794	0.121574444444	0.577277469136	14.6433124242	2.39497958468	-0.37707730753
8.25	0.472997	0.146251388889	0.439177623457	14.7654854719	2.30771312208	-0.96962736222
8.3	0.4807145	0.163591944444	0.323891512346	14.870205227	2.26892802759	-0.980400999578
8.35	0.489461	0.176930833333	0.239094290123	14.9923782746	2.2301429331	-1.19048692806
8.4	0.498379	0.188935833333	0.13592962963	15.0970980298	2.13318019688	-1.08275055448
8.45	0.5088405	0.191413055556	0.0213845679012	15.2018177849	2.10409137602	-0.743380977701
8.5	0.5177585	0.188364166667	-0.0455216049383	15.30653754	2.08469882877	-0.888825082034
8.55	0.527534	0.186268055556	-0.096812808642	15.4112572951	2.04591373428	-1.55140377955
8.6	0.5366235	0.1792175	-0.14746882716	15.5159770502	1.91986217719	-2.00389654859
8.65	0.5455415	0.170451944444	-0.16890632716	15.6032435128	1.79381062011	-1.46521468069
8.7	0.5537735	0.159876111111	-0.133706481481	15.6905099754	1.75502552562	-0.430945494319
8.75	0.5613195	0.153778333333	-0.0219138888889	15.777776438	1.75502552562	0.700286428269
8.8	0.5688655	0.155874444444	0.123437654321	15.8650429006	1.80350689373	2.16550110896
8.85	0.576583	0.165688055556	0.245604938272	15.9523093632	1.9683435453	3.46372441059
8.9	0.584472	0.190079166667	0.173670216049	16.0570291183	2.22044665948	3.24286484475
8.95	0.5966485	0.194843055556	-0.111210339506	16.179202166	2.37558703744	1.24974193353
9	0.6055665	0.170928333333	-0.277999382716	16.3013752136	2.37558703744	-1.46521468069
9.05	0.6127695	0.158828055556	-0.310182098765	16.4235482613	2.21075038586	-3.68458397643
9.1	0.621173	0.148633333333	-0.467072839506	16.5282680164	1.92955845082	-4.08859537736
9.15	0.629062	0.113761666667	-0.630791820988	16.615534479	1.68715161026	-2.14395383424
9.2	0.6326635	0.0756505555556	-0.601043981481	16.6853476491	1.66775906302	0.791862345812
9.25	0.636265	0.0455427777778	-0.40429537037	16.7726141117	1.85198826184	2.24630338914
9.3	0.6364365	0.0322038888889	-0.154614660494	16.8773338668	1.94895099806	2.44561568026
9.35	0.638323	0.0402072222222	-0.0972891975309	16.9646003294	2.09439510239	2.332492488
9.4	0.64141	0.032585	-0.236606481481	17.086773377	2.22044665948	1.40057285654
9.45	0.6422675	0.0126719444444	-0.337071604938	17.1914931321	2.24953548035	0.199312291123
9.5	0.6422675	-0.0042875	-0.38074058642	17.3136661798	2.2301429331	-0.775701889775
9.55	0.6419245	-0.0230572222222	-0.43261404321	17.4183859349	2.13318019688	-0.958853724861
9.6	0.640724	-0.0528791666667	-0.380793518519	17.52310569	2.10409137602	-0.511747774504
9.65	0.6357505	-0.0671708333333	-0.227396296296	17.6278254451	2.09439510239	-0.231633203197
9.7	0.6333495	-0.0692669444444	-0.185262345679	17.7325452003	2.09439510239	-0.263954115271
9.75	0.629405	-0.0807955555556	-0.233271759259	17.8372649554	2.08469882877	-0.705673246948
9.8	0.625289	-0.0928958333333	-0.27567037037	17.9419847105	2.04591373428	-1.5136960488
9.85	0.6206585	-0.113856944444	-0.215433641975	18.0467044656	1.91986217719	-2.00928336727
9.9	0.6131125	-0.12005	-0.0539907407407	18.1339709282	1.79381062011	-1.55140377955
9.95	0.6079675	-0.113475833333	0.00698703703703	18.2212373908	1.75502552562	-0.883438263355
10	0.602308	-0.114619166667	-0.0286891975309	18.3085038534	1.73563297837	-0.69489960959
10.05	0.596477	-0.116238888889	-0.0871791666667	18.395770316	1.70654415751	-0.818796439208
10.1	0.5908175	-0.122050833333	-0.169435648148	18.4830367786	1.61927769491	-0.312435483382
10.15	0.5846435	-0.1346275	-0.219827006173	18.5528499487	1.62897396853	0.96424054354
10.2	0.577269	-0.1466325	-0.215274845679	18.6401164113	1.74532925199	1.62681924106
10.25	0.5698945	-0.1569225	-0.180286728395	18.7273828739	1.86168453546	0.958853724861
10.3	0.5616625	-0.167021944444	-0.0953307098765	18.832102629	1.87138080908	-0.344756395455
10.35	0.5527445	-0.168165277778	0.0183674382716	18.9193690916	1.78411434648	-0.96424054354
10.4	0.5445125	-0.162448611111	0.0811978395062	19.0066355542	1.74532925199	-0.980400999577
10.45	0.5366235	-0.157589444444	0.0902492283951	19.0939020168	1.70654415751	-1.1797132907
10.5	0.5287345	-0.152730277778	0.0745813271605	19.1811684794	1.60958142128	-1.00194827429
10.55	0.52136	-0.148823888889	0.0357291666667	19.2509816495	1.58049260042	-0.328595939419
10.6	0.514157	-0.1500625	0.0160384259259	19.3382481121	1.58049260042	0.32320912074
10.65	0.506268	-0.149967222222	0.0463685185185	19.4080612822	1.60958142128	0.96962736222
10.7	0.4988935	-0.145012777778	0.0725699074074	19.4953277448	1.70654415751	1.03426918637
10.75	0.491862	-0.141582777778	0.0833680555556	19.5825942074	1.73563297837	0.69489960959
10.8	0.484659	-0.136437777778	0.0999358024691	19.66986067	1.75502552562	0.657191878837
10.85	0.478485	-0.134532222222	0.177904783951	19.7571271326	1.78411434648	0.813409620528
10.9	0.4707675	-0.12348	0.346281790123	19.8443935952	1.87138080908	0.312435483382
10.95	0.465451	-0.0981361111111	0.479617746914	19.9491133503	1.86168453546	-0.958853724861
11	0.460992	-0.0717441666667	0.523763117284	20.0363798129	1.74532925199	-1.5891115103
11.05	0.457905	-0.0399213888889	0.442512345679	20.1236462755	1.62897396853	-0.781088708454
11.1	0.4577335	-0.0225808333333	0.270430092593	20.1934594456	1.62897396853	0.781088708454
11.15	0.4563615	-0.0183886111111	0.19595462963	20.2807259082	1.74532925199	1.5891115103
11.2	0.455504	-0.00867027777778	0.224855555556	20.3679923708	1.86168453546	0.96424054354
11.25	0.455161	0.00562138888889	0.246716512346	20.4727121259	1.87138080908	-0.263954115271
11.3	0.45619	0.0191508333333	0.234700925926	20.5599785885	1.78411434648	-0.554842323937
11.35	0.4577335	0.0235336111111	0.318227777778	20.6472450511	1.76472179924	0.193925472444
11.4	0.457562	0.0453522222222	0.489251388889	20.7345115137	1.79381062011	1.14200555995
11.45	0.4615065	0.0807955555556	0.510318364198	20.8217779763	1.91016590357	1.44905422465
11.5	0.46648	0.102804722222	0.402760339506	20.9264977314	2.00712863979	0.468653225073
11.55	0.471968	0.119954722222	0.294037808642	21.0312174865	1.94895099806	-0.490200499788
11.6	0.4786565	0.131388055556	0.202306481481	21.1184839491	1.91986217719	-0.797249164491
11.65	0.485345	0.137962222222	0.163242592593	21.2232037043	1.88107708271	-1.14739237863
11.7	0.4923765	0.145870277778	0.161072376543	21.3104701669	1.78411434648	-1.03426918637
11.75	0.4999225	0.153683055556	0.159960802469	21.3977366295	1.75502552562	-0.522521411863
11.8	0.5074685	0.165116388889	0.0969186728395	21.4850030921	1.74532925199	-0.220859565839
11.85	0.516901	0.1672125	-0.0293773148148	21.5722695546	1.74532925199	-0.183151835086
11.9	0.52479	0.158351666667	-0.0811978395062	21.6595360172	1.73563297837	-0.290888208665
11.95	0.5325075	0.153206666667	-0.0220726851852	21.7468024798	1.71624043113	-0.301661846023
12	0.5397105	0.155302777778	0.0604484567901	21.8340689424	1.65806278939	0.511747774505
12.05	0.547771	0.163020277778	0.0790805555555	21.9038821125	1.75502552562	1.49214877408
12.1	0.556346	0.165402222222	0.0533026234568	22.0086018676	1.87138080908	1.31977057635
12.15	0.5644065	0.166545555556	0.0449393518519	22.0958683302	1.91016590357	0.630257785442
12.2	0.57281	0.169785	0.0237665123457	22.2005880854	1.91986217719	0.0861890988638
12.25	0.5812135	0.173977222222	-0.0842679012346	22.287854548	1.91016590357	-0.16160456037
12.3	0.590989	0.163877777778	-0.224961419753	22.3925743031	1.89077335633	0.113123192259
12.35	0.598192	0.143488333333	-0.220673919753	22.4798407657	1.85198826184	1.68607424653
12.4	0.6045375	0.136056666667	-0.107240432099	22.5671072283	2.01682491342	3.80848080605
12.45	0.6113975	0.1372	-0.0705055555556	22.6718269834	2.34649821657	3.73306534454
12.5	0.6186005	0.133293611111	-0.142863734568	22.8114533236	2.51133486815	1.23358147749
12.55	0.6244315	0.129291944444	-0.340088734568	22.9336263712	2.45315722641	-1.28744966428
12.6	0.6326635	0.104424444444	-0.605860802469	23.0557994188	2.35619449019	-3.19438347664
12.65	0.6364365	0.0524027777778	-0.580400462963	23.1779724665	2.09439510239	-3.95392491038
12.7	0.635579	0.0381111111111	-0.384498765432	23.2652389291	1.85198826184	-2.54257841649
12.75	0.640381	0.0242005555556	-0.327808487654	23.3525053917	1.80350689373	-0.366303670172
12.8	0.6388375	0.000666944444444	-0.199554012346	23.4397718543	1.8810770827	0.743380977701
12.85	0.639009	0.00228666666667	-0.0696057098765	23.5444916094	1.91986217719	0.980400999577
12.9	0.6391805	0.001715	-0.101153240741	23.631758072	1.95864727168	1.40595967522
12.95	0.6391805	-0.000381111111111	-0.277946450617	23.7364778271	2.06530628153	1.73455561464
13	0.6402095	-0.0228666666667	-0.51492345679	23.8411975822	2.13318019688	1.98773609255
13.05	0.6378085	-0.0632644444444	-0.546576851852	23.9459173374	2.26892802759	1.96618881783
13.1	0.632492	-0.0817483333333	-0.471042746914	24.068090385	2.38528331106	0.845730532602
13.15	0.6302625	-0.108235555556	-0.400960648148	24.1902634326	2.38528331106	-0.845730532602
13.2	0.621516	-0.128625	-0.225808333333	24.3124364803	2.26892802759	-1.96080199915
13.25	0.616028	-0.126243055556	-0.144769290123	24.4171562354	2.13318019688	-1.94464154312
13.3	0.609511	-0.13377	-0.221838425926	24.5218759905	2.06530628153	-1.50830923012
13.35	0.603337	-0.151586944444	-0.253597685185	24.6265957456	1.9683435453	-0.721833702985
13.4	0.594076	-0.165973888889	-0.169753240741	24.7138622082	1.9683435453	0.404011400925
13.45	0.5860155	-0.167403055556	-0.0914137345679	24.8185819634	2.0556100079	0.581776417332
13.5	0.577612	-0.171785833333	-0.066112191358	24.9233017185	2.07500255515	-0.220859565839
13.55	0.5688655	-0.175406388889	-0.0283716049383	25.0280214736	2.04591373428	-1.29283648296
13.6	0.559776	-0.174548888889	0.000476388888891	25.1327412287	1.91986217719	-1.78303698275
13.65	0.5513725	-0.172833888889	-0.0110098765432	25.2200076913	1.80350689373	-1.03426918637
13.7	0.5427975	-0.175882777778	-0.0160913580247	25.3072741539	1.79381062011	0.113123192259
13.75	0.533708	-0.177407222222	0.0339294753086	25.3945406165	1.87138080908	0.258567296592
13.8	0.52479	-0.173596111111	0.108934259259	25.4992603716	1.87138080908	-0.571002779973
13.85	0.516215	-0.166069166667	0.174464197531	25.5865268342	1.78411434648	-1.00733509297
13.9	0.507983	-0.15435	0.197225	25.6737932968	1.74532925199	-0.985787818256
13.95	0.50078	-0.143393055556	0.163930709877	25.7610597594	1.70654415751	-1.1797132907
14	0.49392	-0.137104722222	0.120526388889	25.848326222	1.60958142128	-1.00194827429
14.05	0.487403	-0.135961388889	0.156996604938	25.9181393921	1.58049260042	-0.328595939419
14.1	0.4796855	-0.124051666667	0.240205864198	26.0054058547	1.58049260042	0.323209120739
14.15	0.474712	-0.106901666667	0.243858179012	26.0752190248	1.60958142128	0.96424054354
14.2	0.469567	-0.0987077777778	0.23750632716	26.1624854874	1.70654415751	0.991174636936
14.25	0.464765	-0.0877508333333	0.30785308642	26.24975195	1.73563297837	0.474040043752
14.3	0.4604775	-0.0708866666667	0.41975154321	26.3370184126	1.74532925199	0.0107736373576
14.35	0.456876	-0.0403025	0.429755709877	26.4242848752	1.73563297837	-0.398624582246
14.4	0.4570475	-0.0201036111111	0.297954783951	26.5115513378	1.70654415751	-0.614097329406
14.45	0.4556755	-0.0141963888889	0.218556635802	26.5988178004	1.62897396853	0.0646418241478
14.5	0.455161	-0.00285833333333	0.226443518519	26.6686309705	1.65806278939	1.71300833992
14.55	0.4553325	0.00952777777778	0.246928240741	26.7558974331	1.85198826184	2.47793659234
14.6	0.456533	0.0178169444444	0.346916975309	26.8606171882	1.94895099806	2.31094521329
14.65	0.4563615	0.0400166666667	0.508148148148	26.9478836508	2.08469882877	1.85845244425
14.7	0.4597915	0.0756505555556	0.536996141975	27.0700566984	2.18166156499	0.544068686579
14.75	0.4645935	0.1003275	0.432402314815	27.1747764536	2.12348392326	-0.517134593184
14.8	0.4700815	0.118906666667	0.308594135802	27.2794962087	2.09439510239	-0.985787818256
14.85	0.47677	0.130054166667	0.205270679012	27.3842159638	2.04591373428	-1.65914015313
