Vernier Format 2
Sin título.cmbl 8/05/2025 12:00:29 .
Último
Tiempo	Posición	Velocidad 1	Aceleración 1	Angulo	Velocidad 2	Aceleración 2
t	x	v 1	a 1	Angulo	v 2	a 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

0.1	0.5685225	-0.0121002777778	-0.137110015432	0	0.193925472444	1.10402848826
0.2	0.5678365	-0.0223426388889	-0.188938479938	0.0174532925199	0.264223456205	1.71395103319
0.3	0.56595	-0.0426463333333	-0.263355717593	0.0349065850399	0.445058959259	2.6224380034
0.4	0.5606335	-0.0750788888889	-0.332866149691	0.0872664625997	0.79509443702	3.45470148931
0.5	0.5513725	-0.114333333333	-0.351183302469	0.191986217719	1.19748979234	3.75474728973
0.6	0.537481	-0.151062916667	-0.297290486111	0.331612557879	1.57079632679	3.71852093411
0.7	0.5205025	-0.179074583333	-0.167715354938	0.506145483078	1.93925472444	3.52971293941
0.8	0.5009515	-0.193461527778	0.0590457561728	0.715584993318	2.3174093957	2.8267331018
0.9	0.4789995	-0.175072916667	0.350939814815	0.977384381117	2.58890505712	1.28340955027
1	0.4618495	-0.115047916667	0.551922993827	1.25663706144	2.60829760437	-0.566962665964
1.1	0.4553325	-0.0458286111111	0.563144598765	1.51843644924	2.41437213193	-1.76687652671
1.2	0.4546465	0.00686	0.468541705247	1.74532925199	2.14772460732	-1.83286505553
1.3	0.458248	0.0436848611111	0.395482175926	1.93731546971	1.97803981893	-1.10160441985
1.4	0.46305	0.0804144444444	0.370352662037	2.12930168743	1.93440658763	-0.340716281447
1.5	0.4738545	0.119668888889	0.334597029321	2.32128790515	1.93925472444	0.146790809002
1.6	0.4879175	0.150205416667	0.275180748457	2.51327412287	1.98773609255	0.401317991585
1.7	0.504553	0.173548472222	0.222142785494	2.72271363311	2.01682491342	0.689512790912
1.8	0.522732	0.193699722222	0.175205246914	2.91469985083	2.07985069196	1.37498546781
1.9	0.543655	0.209563472222	0.113711381173	3.12413936107	2.28832057484	2.02409711863
2	0.5650925	0.218995972222	0.013590316358	3.36848545635	2.54042368901	2.00658995793
2.1	0.5877305	0.219901111111	-0.164261535494	3.63028484415	2.78767866638	0.903638833401
2.2	0.611569	0.192842222222	-0.39380158179	3.94444410951	2.81676748725	-1.11103135254
2.3	0.629748	0.132007361111	-0.527203703704	4.22369678983	2.5355755522	-2.68802252082
2.4	0.6378085	0.0704102777778	-0.494081442901	4.46804288511	2.10409137602	-2.44965579427
2.5	0.6415815	0.0286786111111	-0.406372955247	4.62512251778	1.86653267227	-0.418825152292
2.6	0.6426105	-0.00338236111111	-0.378239544753	4.79965544298	2.04106559747	1.48945536474
2.7	0.6415815	-0.0401595833333	-0.411057445988	5.02654824574	2.3174093957	1.90020028902
2.8	0.6360935	-0.0894658333333	-0.413042399691	5.27089434102	2.53072741539	1.09217748717
2.9	0.6227165	-0.130482916667	-0.344786458333	5.55014702134	2.55981623626	-0.0700286428269
3	0.608482	-0.157160694444	-0.27784058642	5.79449311662	2.45800536323	-0.684125972233
3.1	0.591675	-0.184029027778	-0.224101273148	6.0388392119	2.36589076381	-0.665272106856
3.2	0.571095	-0.203751527778	-0.15604382716	6.26573201466	2.29801684846	-0.281461275977
3.3	0.550172	-0.215613611111	-0.0775984567901	6.49262481742	2.29801684846	0.250487068573
3.4	0.5277055	-0.221520833333	0.0345249614198	6.71951762018	2.361042627	0.659885288177
3.5	0.5050675	-0.214899027778	0.208896527778	6.96386371546	2.4483090896	0.840343713923
3.6	0.482601	-0.183981388889	0.416919675926	7.20820981074	2.54527182583	0.743380977701
3.7	0.4656225	-0.125480833333	0.559809876543	7.47000919854	2.64708269886	0.0956160315523
3.8	0.4570475	-0.0599773611111	0.579368287037	7.74926187885	2.61799387799	-1.03426918637
3.9	0.454818	-0.00409694444444	0.529638580247	8.01106126665	2.41437213193	-1.85710573958
4	0.4567045	0.0453522222222	0.470844251543	8.23795406941	2.15257274413	-1.73590231931
4.1	0.464079	0.0903709722222	0.407563927469	8.42994028713	1.99743236617	-0.882091558685
4.2	0.4755695	0.127195833333	0.34063128858	8.62192650485	1.99743236617	-0.127936943627
