Vernier Format 2
Sin título.cmbl 8/05/2025 12:01:37 .
Último
Tiempo	Posición	Velocidad 1	Aceleración 1	Angulo	Velocidad 2	Aceleración 2
2.15	0.530964	0.110141111111	0.0227608024691	2.93215314335	1.19264165553	0.754154615058
2.2	0.536795	0.114238055556	0.0754282407407	3.00196631343	1.2217304764	1.06659009844
2.25	0.5424545	0.118811388889	0.110892746914	3.05432619099	1.27021184451	1.85845244425
2.3	0.5486285	0.124813888889	0.149691975309	3.12413936107	1.40595967522	2.59644660328
2.35	0.5548025	0.133388888889	0.194578395062	3.19395253115	1.56110005317	2.78498525704
2.4	0.561834	0.1449175	0.229778240741	3.28121899375	1.70654415751	2.5910597846
2.45	0.56938	0.156350833333	0.252909567901	3.36848545635	1.79381062011	2.75805116365
2.5	0.577269	0.170928333333	0.233165895062	3.45575191895	1.95864727168	3.18899665796
2.55	0.586187	0.187411388889	0.0551023148148	3.56047167407	2.18166156499	2.28401111989
2.6	0.5969915	0.183886111111	-0.261431635802	3.68264472171	2.23983920673	0.242406840554
2.65	0.605738	0.156636666667	-0.496026697531	3.78736447683	2.21075038586	-2.06315155405
2.7	0.612598	0.126624166667	-0.571719598765	3.90953752447	2.03621746066	-4.32561539923
2.75	0.618429	0.0956588888889	-0.542342283951	3.99680398707	1.73563297837	-5.53764960201
2.8	0.6220305	0.0686952777778	-0.424674228395	4.08407044967	1.41565594884	-5.25214821202
2.85	0.6247745	0.0526886111111	-0.290438425926	4.13643032723	1.14416028742	-3.58762124021
2.9	0.6271755	0.0408741666667	-0.179333950617	4.18879020479	1.05689382482	-1.77226334539
2.95	0.6285475	0.0362055555556	-0.102847067901	4.24115008235	1.01810873033	-0.797249164492
3	0.630777	0.032585	-0.0702408950617	4.29350995991	0.959931088597	0.280114571307
3.05	0.631806	0.0295361111111	-0.0491209876543	4.32841654495	1.0471975512	1.20126056542
3.1	0.6336925	0.0276305555556	-0.0331354938272	4.39822971503	1.14416028742	1.07197691712
3.15	0.63455	0.0260108333333	-0.0195319444444	4.45058959259	1.12476774017	1.43828058729
3.2	0.6360935	0.0276305555556	-0.0439865740741	4.50294947015	1.24112302364	2.59644660328
3.25	0.637637	0.0231525	-0.0967598765432	4.57276264023	1.40595967522	3.35598803701
3.3	0.6384945	0.0165783333333	-0.122961265432	4.6425758103	1.59988514766	3.48527168531
3.35	0.639352	0.00924194444444	-0.121690895062	4.7298422729	1.82289944097	2.22475611442
3.4	0.639352	0.00323944444444	-0.115656635802	4.83456202802	1.86168453546	0.253180477912
3.45	0.6391805	0.00304888888889	-0.209134722222	4.92182849062	1.78411434648	-0.58716323601
3.5	0.640381	-0.0110522222222	-0.399425617284	5.00909495322	1.75502552562	-0.468653225072
3.55	0.639352	-0.0464002777778	-0.411864660494	5.09636141582	1.74532925199	-0.360916851494
3.6	0.6347215	-0.0643125	-0.206699845679	5.18362787842	1.73563297837	-0.517134593185
3.65	0.631806	-0.0620258333333	-0.0756929012346	5.27089434102	1.70654415751	-0.85650416996
3.7	0.6288905	-0.0635502777778	-0.0946955246914	5.35816080362	1.61927769491	-0.678739153551
3.75	0.6258035	-0.0708866666667	-0.146516049383	5.4279739737	1.60958142128	-0.0215472747134
3.8	0.621859	-0.0807002777778	-0.162342746914	5.5152404363	1.66775906302	-0.183151835084
3.85	0.6175715	-0.0879413888889	-0.157578858025	5.6025068989	1.59988514766	-0.495587318468
3.9	0.6131125	-0.0959447222222	-0.156414351852	5.67232006898	1.58049260042	-0.177765016409
3.95	0.6079675	-0.103566944444	-0.152391512346	5.75958653158	1.58049260042	0.172378197726
4	0.6028225	-0.111951388889	-0.135294444444	5.82939970166	1.59988514766	0.457879587713
4.05	0.5966485	-0.118049166667	-0.103693981481	5.91666616426	1.66775906302	-0.00538681867911
4.1	0.5908175	-0.120621666667	-0.103693981481	6.00393262686	1.59988514766	-0.490200499788
4.15	0.584815	-0.127100555556	-0.130160030864	6.07374579694	1.58049260042	-0.31782230206
4.2	0.5781265	-0.133960555556	-0.1586375	6.16101225954	1.57079632679	-0.113123192258
4.25	0.571438	-0.142726111111	-0.188808796296	6.23082542962	1.57079632679	0.156217741692
4.3	0.563892	-0.152158611111	-0.21564537037	6.31809189222	1.58049260042	0.506360955827
4.35	0.556689	-0.168355833333	-0.166894907407	6.3879050623	1.60958142128	1.00733509297
4.4	0.546399	-0.172929166667	-0.0492797839506	6.4751715249	1.70654415751	1.04504282372
4.45	0.538853	-0.167688888889	-0.0265719135802	6.5624379875	1.73563297837	0.73799415902
4.5	0.530278	-0.172548055556	-0.0594956790123	6.6497044501	1.75502552562	0.888825082035
4.55	0.5215315	-0.176263888889	-0.0525615740741	6.7369709127	1.79381062011	1.55140377955
4.6	0.5126135	-0.179693888889	-0.00629891975309	6.8242373753	1.91986217719	2.00928336727
4.65	0.5033525	-0.177978888889	0.0644183641975	6.92895713042	2.04591373428	1.5136960488
4.7	0.494606	-0.1723575	0.123384722222	7.03367688554	2.08469882877	0.70028642827
4.75	0.486031	-0.164163611111	0.169912037037	7.13839664066	2.09439510239	0.226246384516
4.8	0.478485	-0.158923333333	0.289538580247	7.24311639578	2.09439510239	0.0430945494308
4.85	0.469567	-0.140820555556	0.503595987654	7.3478361509	2.09439510239	0.00538681868011
4.9	0.4635645	-0.106234722222	0.658157716049	7.45255590602	2.09439510239	-0.00538681867788
4.95	0.458591	-0.0652652777778	0.622428549383	7.55727566114	2.09439510239	-0.0430945494331
5	0.4577335	-0.0367772222222	0.443729783951	7.66199541626	2.09439510239	-0.231633203198
5.05	0.455847	-0.0259155555556	0.339400617284	7.76671517137	2.08469882877	-0.743380977701
5.1	0.4546465	-0.00838444444444	0.328020216049	7.87143492649	2.04591373428	-1.73994243332
5.15	0.454818	0.0101947222222	0.272070987654	7.97615468161	1.91016590357	-2.70418297686
5.2	0.4560185	0.0227713888889	0.162977932099	8.06342114421	1.74532925199	-3.03277891627
5.25	0.457905	0.0215327777778	0.1414875	8.15068760681	1.58049260042	-2.74189070761
5.3	0.457562	0.0302030555556	0.238194444444	8.22050077689	1.44474476971	-1.9230942684
5.35	0.460306	0.0496397222222	0.267730555556	8.29031394697	1.3962634016	-1.21742102145
5.4	0.46305	0.0610730555556	0.223638117284	8.36012711705	1.35747830711	-1.04504282373
5.45	0.46648	0.0710772222222	0.184680092593	8.42994028713	1.27021184451	-0.533295049221
5.5	0.470253	0.0782230555556	0.168112345679	8.48230016469	1.27021184451	0.479426862431
5.55	0.4741975	0.0870838888889	0.171764660494	8.55211333477	1.35747830711	0.775701889775
5.6	0.4789995	0.0959447222222	0.15990787037	8.62192650485	1.38656712797	0.285501389985
5.65	0.4838015	0.103566944444	0.127566358025	8.69173967493	1.38656712797	-0.32859593942
5.7	0.489118	0.113285277778	0.0218080246914	8.76155284501	1.35747830711	-0.964240543538
5.75	0.4961495	0.105377222222	-0.0614012345679	8.83136601509	1.26051557088	-0.996561455613
5.8	0.499751	0.0968975	0.0344587962963	8.88372589265	1.23142675002	-0.511747774504
5.85	0.5047245	0.1071875	0.154879320988	8.95353906273	1.2217304764	-0.193925472443
5.9	0.5102125	0.122050833333	0.107822685185	9.00589894029	1.2217304764	-0.0700286428273
5.95	0.5177585	0.123003611111	-0.0360467592593	9.07571211037	1.2217304764	-0.156217741692
6	0.523075	0.112808888889	-0.0905138888889	9.12807198793	1.21203420277	-0.32320912074
6.05	0.528563	0.109378888889	-0.0554728395062	9.19788515801	1.19264165553	-0.490200499788
6.1	0.5338795	0.108616666667	-0.0272600308642	9.25024503557	1.12476774017	3.85494105773E-13
6.15	0.539539	0.1071875	-0.00492268518519	9.30260491313	1.19264165553	0.500974137147
6.2	0.5445125	0.107378055556	0.0278952160494	9.37241808321	1.21203420277	0.398624582247
6.25	0.550172	0.109950555556	0.0612424382716	9.42477796077	1.2217304764	0.527908230541
6.3	0.5554885	0.113380555556	0.0949601851852	9.49459113085	1.24112302364	1.06120327976
6.35	0.5613195	0.120431111111	0.109145987654	9.54695100841	1.29930066537	2.04160427934
6.4	0.567665	0.125099722222	0.110998611111	9.61676417849	1.49322613782	2.1547274716
6.45	0.573839	0.130625833333	0.125449074074	9.70403064109	1.56110005317	1.35209148843
6.5	0.580699	0.1363425	0.153291358025	9.77384381117	1.59988514766	0.904985538071
6.55	0.5870445	0.149109722222	0.11877962963	9.86111027377	1.66775906302	0.258567296593
6.6	0.596134	0.151968055556	0.00942191358025	9.94837673637	1.60958142128	-0.0107736373553
6.65	0.6024795	0.149395555556	-0.0998828703704	10.0181899064	1.61927769491	0.447105950357
6.7	0.611226	0.141963888889	-0.216492283951	10.105456369	1.69684788388	0.107736373578
6.75	0.6168855	0.128148611111	-0.331990123457	10.1927228316	1.68715161026	-1.26051557089
6.8	0.62426	0.109474166667	-0.441930092593	10.2799892942	1.56110005317	-2.52103114177
6.85	0.6285475	0.0781277777778	-0.434943055556	10.3498024643	1.3962634016	-2.98429754816
6.9	0.6312915	0.0605966666667	-0.319233487654	10.4196156344	1.23142675002	-2.66108842742
6.95	0.6343785	0.0482105555556	-0.223108796296	10.471975512	1.09567891931	-1.55140377955
7	0.6360935	0.0387780555556	-0.134818055556	10.5243353895	1.06659009844	-0.22624638452
7.05	0.63798	0.0348716666667	-0.0558962962963	10.5766952671	1.08598264569	0.808022801848
7.1	0.6395235	0.0340141666667	-0.0056637345679	10.6290551446	1.18294538191	1.14200555995
7.15	0.6412385	0.0352527777778	0.00375817901235	10.6988683147	1.2217304764	0.980400999578
7.2	0.6426105	0.0417316666667	-0.115550771605	10.7512281923	1.26051557088	1.00733509297
7.25	0.6467265	0.025725	-0.26111404321	10.8210413624	1.34778203348	0.571002779974
7.3	0.645526	0.00352527777778	-0.196907407407	10.8908545324	1.34778203348	-0.253180477913
7.35	0.6456975	0.00409694444444	-0.0887141975309	10.9606677025	1.27021184451	-0.0754154615067
7.4	0.646212	0.00133388888889	-0.0878672839506	11.0130275801	1.27990811813	1.22819465881
7.45	0.6460405	-0.00333472222222	-0.134129938272	11.0828407502	1.40595967522	2.33787930668
7.5	0.645869	-0.0110522222222	-0.215698302469	11.1526539202	1.56110005317	2.52103114177
7.55	0.6450115	-0.0218186111111	-0.333683950617	11.2399203828	1.69684788388	1.91770744972
7.6	0.6446685	-0.0486869444444	-0.36316712963	11.3271868454	1.74532925199	1.39518603786
7.65	0.639695	-0.0677425	-0.22252654321	11.414453308	1.79381062011	1.51908286748
7.7	0.6367795	-0.0673613888889	-0.136882407407	11.5017197706	1.91016590357	1.34670466975
7.75	0.633521	-0.0747930555556	-0.171976388889	11.6064395258	1.99743236617	0.00538681867851
7.8	0.629405	-0.0846066666667	-0.220568055556	11.7111592809	1.91016590357	-1.308996939
7.85	0.6251175	-0.0969927777778	-0.256508950617	11.7984257435	1.79381062011	-1.32515739503
7.9	0.620144	-0.115286111111	-0.190237962963	11.8856922061	1.75502552562	-0.8457305326
7.95	0.612941	-0.121193333333	-0.0352527777778	11.9729586687	1.73563297837	-0.73799415902
8	0.6072815	-0.113761666667	0.0304359567901	12.0602251313	1.70654415751	-1.08275055448
8.05	0.601965	-0.111951388889	-0.0183674382716	12.1474915939	1.60958142128	-1.19587374674
8.1	0.596477	-0.116905833333	-0.0579606481481	12.217304764	1.57079632679	-1.02349554901
8.15	0.5901315	-0.120526388889	-0.0509736111111	12.3045712266	1.53201123231	-1.19587374674
8.2	0.5843005	-0.122050833333	-0.0347763888889	12.3743843966	1.43504849608	-1.0773637358
8.25	0.577955	-0.12348	-0.0247722222222	12.4441975667	1.40595967522	-0.700286428271
8.3	0.5719525	-0.124623333333	-0.0178381172839	12.5140107368	1.38656712797	-0.662578697518
8.35	0.5654355	-0.124813888889	-0.027524691358	12.5838239069	1.35747830711	-0.85111735128
8.4	0.559433	-0.125480833333	-0.0727287037037	12.653637077	1.27021184451	-0.495587318467
8.45	0.5530875	-0.13034	-0.137517592593	12.7059969545	1.27021184451	0.490200499788
8.5	0.5469135	-0.143297777778	-0.122431944444	12.7758101246	1.35747830711	0.813409620529
8.55	0.5383385	-0.148633333333	0.00185262345679	12.8456232947	1.38656712797	0.474040043753
8.6	0.531307	-0.140344166667	0.0835797839506	12.9154364648	1.3962634016	0.183151835087
8.65	0.5246185	-0.135961388889	0.0871791666667	12.9852496348	1.3962634016	0.037707730752
8.7	0.5177585	-0.131864444444	0.0820447530864	13.0550628049	1.3962634016	0.00538681867646
8.75	0.511413	-0.128243888889	0.079874537037	13.124875975	1.3962634016	0.00538681867741
8.8	0.504896	-0.123861111111	0.0786041666667	13.1946891451	1.3962634016	0.0430945494335
8.85	0.499065	-0.119859444444	0.0619305555556	13.2645023152	1.3962634016	0.220859565841
8.9	0.492891	-0.116905833333	0.0313887345679	13.3343154852	1.40595967522	0.662578697517
8.95	0.487403	-0.114809722222	-0.0185262345679	13.4041286553	1.44474476971	1.33054421371
9	0.4820865	-0.123289444444	0.0210140432099	13.4739418254	1.56110005317	1.52985650483
9.05	0.474369	-0.118906666667	0.175469907407	13.561208288	1.65806278939	0.69489960959
9.1	0.469567	-0.102614166667	0.29027962963	13.6484747506	1.60958142128	0.161604560371
9.15	0.464422	-0.0880366666667	0.368777932099	13.7182879207	1.61927769491	0.447105950358
9.2	0.4604775	-0.0674566666667	0.447011574074	13.8055543833	1.69684788388	-0.0700286428258
9.25	0.4570475	-0.0376347222222	0.409906172839	13.8928208459	1.67745533664	-1.73455561464
9.3	0.4573905	-0.0197225	0.249363117284	13.9800873085	1.52231495868	-3.3344407623
9.35	0.455847	-0.0165783333333	0.147415895062	14.0499004786	1.27021184451	-3.47988486663
9.4	0.4553325	-0.00876555555556	0.117826851852	14.1022603561	1.10537519293	-2.20859565839
9.45	0.455161	-0.00476388888889	0.104329166667	14.1546202337	1.05689382482	-0.921145994109
9.5	0.454818	0.000666944444444	0.112427777778	14.2069801112	1.0471975512	-0.231633203197
9.55	0.455161	0.00695527777778	0.107134567901	14.2593399888	1.0471975512	0.140057285654
9.6	0.455504	0.0125766666667	0.084162037037	14.3116998664	1.05689382482	0.511747774504
9.65	0.456533	0.0162925	0.0562138888889	14.3640597439	1.08598264569	1.03426918637
9.7	0.457562	0.01372	0.110786882716	14.4164196215	1.18294538191	1.15277919731
9.75	0.457219	0.0235336111111	0.229937037037	14.4862327916	1.2217304764	0.834956895244
9.8	0.4594485	0.0418269444444	0.259896604938	14.5385926691	1.25081929726	0.678739153552
9.85	0.4618495	0.0534508333333	0.21352808642	14.6084058392	1.31869321262	0.0430945494326
9.9	0.4649365	0.0620258333333	0.174781790123	14.6782190093	1.25081929726	-0.447105950356
9.95	0.4680235	0.0699338888889	0.153556018519	14.7305788868	1.23142675002	-0.140057285654
10	0.471968	0.0770797222222	0.143234259259	14.8003920569	1.23142675002	0.32320912074
10.05	0.475741	0.084035	0.138099845679	14.8527519345	1.26051557088	0.781088708453
10.1	0.4803715	0.0909902777778	0.127566358025	14.9225651046	1.34778203348	0.479426862429
10.15	0.4848305	0.0974691666667	0.101470833333	14.9923782746	1.34778203348	-0.52790823054
10.2	0.490147	0.102804722222	0.0474800925926	15.0621914447	1.26051557088	-1.00194827429
10.25	0.4954635	0.101470833333	0.0121214506173	15.1145513223	1.2217304764	-0.980400999577
10.3	0.5002655	0.101089722222	0.0290597222222	15.1843644924	1.18294538191	-1.14739237863
10.35	0.5054105	0.103185833333	0.0624598765432	15.2367243699	1.08598264569	-0.856504169959
10.4	0.5102125	0.111093888889	0.0314945987654	15.2890842475	1.06659009844	-0.0430945494321
10.45	0.5170725	0.109474166667	-0.0521910493827	15.341444125	1.08598264569	0.630257785441
10.5	0.5215315	0.101185	-0.0549435185185	15.3938040026	1.17324910828	0.490200499787
10.55	0.5266765	0.101280277778	-0.0056637345679	15.4636171727	1.17324910828	-0.312435483382
10.6	0.53165	0.1020425	0.0260425925926	15.5159770502	1.09567891931	-0.333982758096
10.65	0.536795	0.105186666667	0.032712037037	15.5683369278	1.09567891931	0.382464126211
10.7	0.542283	0.106044166667	0.0236606481481	15.6206968053	1.17324910829	0.538681867899
10.75	0.547428	0.106615833333	0.033611882716	15.6905099754	1.18294538191	0.215472747157
10.8	0.552916	0.108045	0.0707172839506	15.742869853	1.1344640138	0.921145994108
10.85	0.558061	0.112999444444	0.123437654321	15.7952297305	1.24112302364	2.23014293311
10.9	0.5640635	0.121098055556	0.168535802469	15.8650429006	1.3962634016	2.84962708119
10.95	0.5702375	0.129863611111	0.206011728395	15.9348560707	1.56110005317	2.70418297686
11	0.576926	0.141011111111	0.22983117284	16.0221225333	1.69684788388	1.9230942684
11.05	0.583786	0.159304444444	0.126401851852	16.1093889959	1.74532925199	1.2551287522
11.1	0.593733	0.160733611111	-0.0973950617284	16.1966554585	1.78411434648	1.22819465881
11.15	0.600936	0.142821388889	-0.206541049383	16.2839219211	1.8810770827	1.00194827429
11.2	0.607453	0.132245555556	-0.180339660494	16.3886416762	1.91016590357	0.290888208666
11.25	0.613627	0.129196666667	-0.21522191358	16.4759081388	1.91016590357	-0.511747774504
11.3	0.6210015	0.115953055556	-0.334107407407	16.5806278939	1.87138080908	-1.48137513672
11.35	0.6258035	0.0916572222222	-0.384287037037	16.6678943565	1.74532925199	-2.03621746066
11.4	0.629748	0.0734591666667	-0.352104320988	16.7551608191	1.61927769491	-1.70223470256
11.45	0.633178	0.0556422222222	-0.29070308642	16.8249739892	1.57079632679	-1.21203420277
11.5	0.6350645	0.0436372222222	-0.216333487654	16.9122404518	1.53201123231	-1.22280784013
11.55	0.637294	0.0364913888889	-0.195742901235	16.9820536219	1.43504849608	-1.00733509297
11.6	0.6388375	0.0265825	-0.222208950617	17.051866792	1.40595967522	-0.328595939417
11.65	0.640038	0.0152444444444	-0.257514660494	17.1216799621	1.40595967522	0.32320912074
11.7	0.6408955	-0.00419222222222	-0.201671296296	17.1914931321	1.43504849608	0.964240543539
11.75	0.6388375	-0.00962305555555	-0.0663239197531	17.2613063022	1.53201123231	1.00194827429
11.8	0.639352	-0.00457333333333	-0.0402813271605	17.3485727648	1.56110005317	0.554842323936
11.85	0.639009	-0.00924194444444	-0.101947222222	17.4183859349	1.57079632679	0.414785038283
11.9	0.6384945	-0.0159113888889	-0.161442901235	17.5056523975	1.58049260042	0.732607340344
11.95	0.6374655	-0.0255344444444	-0.216704012346	17.5754655676	1.61927769491	1.48137513672
12	0.6360935	-0.0379205555556	-0.253650617284	17.6627320302	1.74532925199	1.80997107614
12.05	0.633864	-0.0535461111111	-0.237347530864	17.7499984928	1.86168453546	0.96424054354
12.1	0.630434	-0.0636455555556	-0.180657253086	17.8547182479	1.87138080908	-0.490200499789
12.15	0.627347	-0.0705055555556	-0.139529012346	17.9419847105	1.77441807286	-1.29283648296
12.2	0.6234025	-0.0766986111111	-0.117932716049	18.0292511731	1.71624043113	-1.50830923012
12.25	0.6196295	-0.0817483333333	-0.117932716049	18.1165176357	1.60958142128	-1.36825194446
12.3	0.6151705	-0.0869886111111	-0.147574691358	18.1863308058	1.57079632679	-1.02349554901
12.35	0.6110545	-0.0946108333333	-0.201459567901	18.2735972684	1.53201123231	-1.01272191165
12.4	0.6062525	-0.110998611111	-0.182880401235	18.3434104385	1.44474476971	-0.565615961294
12.45	0.5993925	-0.1174775	-0.0819388888889	18.4132236085	1.44474476971	0.296275027344
12.5	0.594076	-0.116048333333	-0.029112654321	18.4830367786	1.52231495868	0.296275027344
12.55	0.5880735	-0.117953888889	-0.0212257716049	18.5703032412	1.52231495868	-0.565615961294
12.6	0.5822425	-0.119001944444	-0.0101100308642	18.6401164113	1.43504849608	-1.00194827429
12.65	0.5760685	-0.118716111111	-0.00677530864198	18.7099295814	1.3962634016	-0.948080087504
12.7	0.570409	-0.118906666667	-0.0173617283951	18.7797427515	1.35747830711	-0.996561455615
12.75	0.564235	-0.120240555556	-0.0348293209877	18.8495559215	1.27021184451	-0.522521411862
12.8	0.558404	-0.122241388889	-0.0580135802469	18.9019157991	1.27021184451	0.522521411862
12.85	0.5520585	-0.125766666667	-0.0850089506173	18.9717289692	1.35747830711	0.996561455612
12.9	0.5458845	-0.130530555556	-0.110045833333	19.0415421393	1.3962634016	0.953466906183
12.95	0.539196	-0.138533888889	-0.0978185185185	19.1113553093	1.43504849608	1.03426918637
13	0.5318215	-0.142440277778	-0.0423986111111	19.1811684794	1.52231495868	0.711060065628
13.05	0.52479	-0.142821388889	0.0176793209877	19.268434942	1.53201123231	-0.00538681867839
13.1	0.5174155	-0.139963055556	0.0628833333333	19.3382481121	1.47383359057	0.037707730753
13.15	0.510727	-0.135199166667	0.0728345679012	19.4080612822	1.53201123231	0.204699109802
13.2	0.503867	-0.131006944444	0.0484328703704	19.4953277448	1.53201123231	-0.16160456037
13.25	0.497693	-0.128243888889	-0.00285833333334	19.5651409149	1.47383359057	0.150830923012
13.3	0.4916905	-0.135675555556	0.0288479938272	19.6349540849	1.54170750593	0.522521411862
13.35	0.4834585	-0.131102222222	0.162554475309	19.7222205475	1.56110005317	0.328595939418
13.4	0.4779705	-0.115381388889	0.234065740741	19.7920337176	1.57079632679	0.145444104333
13.45	0.472311	-0.104424444444	0.24994537037	19.8793001802	1.57079632679	-0.010773637358
13.5	0.467509	-0.0925147222222	0.297213734568	19.9491133503	1.57079632679	-0.220859565838
13.55	0.4628785	-0.0765080555556	0.370683487654	20.0363798129	1.56110005317	-0.705673246947
13.6	0.45962	-0.0553563888889	0.424515432099	20.106192983	1.52231495868	-1.55140377955
13.65	0.456876	-0.02744	0.342629475309	20.1934594456	1.3962634016	-2.19243520235
13.7	0.457562	-0.0135294444444	0.124443364198	20.2458193231	1.26051557089	-2.02005700462
13.75	0.456533	-0.018865	-0.0165677469136	20.3156324932	1.19264165553	-1.66452697181
13.8	0.4556755	-0.0251533333333	0.0359408950617	20.3679923708	1.08598264569	-1.03965600505
13.85	0.453446	-0.0202941666667	0.189338117284	20.4203522483	1.06659009844	-0.0430945494309
13.9	0.4529315	-0.00200083333333	0.264872222222	20.4727121259	1.08598264569	0.808022801849
13.95	0.4532745	0.0155302777778	0.172135185185	20.5250720035	1.18294538191	0.969627362219
14	0.455504	0.0157208333333	0.0661651234568	20.5948851735	1.21203420277	0.5386818679
14.05	0.4549895	0.0128625	0.118409104938	20.6472450511	1.2217304764	0.339369576778
14.1	0.455847	0.025725	0.211093209877	20.7170582212	1.23142675002	0.360916851493
14.15	0.457562	0.0396355555556	0.211993055556	20.7694180987	1.25081929726	0.495587318466
14.2	0.4601345	0.0487822222222	0.1715	20.8392312688	1.31869321262	0.00538681867964
14.25	0.4625355	0.0553563888889	0.147998148148	20.9090444389	1.25081929726	-0.457879587714
14.3	0.4656225	0.0623116666667	0.149321450617	20.9614043165	1.23142675002	-0.172378197728
14.35	0.4687095	0.070315	0.153238425926	21.0312174865	1.23142675002	0.177765016407
14.4	0.472654	0.0783183333333	0.145298611111	21.0835773641	1.25081929726	0.490200499788
14.45	0.4765985	0.0851783333333	0.130795216049	21.1533905342	1.31869321262	0.145444104332
14.5	0.481229	0.0910855555556	0.118832561728	21.2232037043	1.26051557088	-0.166991379048
14.55	0.485688	0.0968022222222	0.108828395062	21.2755635818	1.26051557088	0.166991379049
14.6	0.490833	0.103376388889	0.0761163580247	21.3453767519	1.31869321262	-0.150830923012
14.65	0.496321	0.104424444444	0.0491739197531	21.415189922	1.25081929726	-0.522521411861
14.7	0.5012945	0.105853611111	0.0651594135802	21.4675497995	1.23142675002	-0.328595939419
14.75	0.5067825	0.109283611111	0.101894290123	21.5373629696	1.2217304764	-0.156217741692
14.8	0.511756	0.119859444444	0.0699762345679	21.5897228472	1.2217304764	-0.0646418241489
